Filename	Platform	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	Per base sequence quality	Sequence Duplication Levels	Total Deduplicated Percentage	Overrepresented sequences	Adapter Content
E100013421_L01_93_2.fq.gz	BGI	38211788	0	150	45	pass	pass	86.0	pass	pass
E100013421_L01_35_2.fq.gz	BGI	36485209	0	150	46	pass	pass	90.0	pass	pass
E100013106_L01_114_2.fq.gz	BGI	55020127	0	150	44	pass	warn	67.0	pass	pass
E100015864_L01_102_2.fq.gz	BGI	56169145	0	150	47	pass	pass	79.0	pass	pass
E100010924_L01_28_2.fq.gz	BGI	44994447	0	150	47	pass	pass	85.0	pass	pass
E100013104_L01_28_2.fq.gz	BGI	112341790	0	150	46	pass	warn	56.0	pass	pass
E100013106_L01_98_2.fq.gz	BGI	52374474	0	150	46	pass	pass	82.0	pass	pass
E100009887_L01_55_2.fq.gz	BGI	46012901	0	150	48	pass	pass	81.0	pass	pass
E100013118_L01_44_2.fq.gz	BGI	56695197	0	150	49	pass	pass	92.0	pass	pass
E100013421_L01_64_2.fq.gz	BGI	27159382	0	150	46	pass	pass	85.0	pass	pass
E100013465_L01_65_2.fq.gz	BGI	49093741	0	150	43	pass	pass	73.0	pass	pass
E100013123_L01_87_2.fq.gz	BGI	58499496	0	150	45	pass	warn	69.0	pass	pass
E100010235_L01_37_2.fq.gz	BGI	60622163	0	150	45	pass	pass	77.0	pass	pass
E100013108_L01_68_2.fq.gz	BGI	40337139	0	150	44	pass	warn	66.0	pass	pass
E100010235_L01_98_2.fq.gz	BGI	54009434	0	150	45	pass	warn	59.0	pass	pass
E100013106_L01_42_2.fq.gz	BGI	58226019	0	150	40	pass	pass	87.0	pass	pass
E100013465_L01_30_2.fq.gz	BGI	70680602	0	150	45	pass	warn	69.0	pass	pass
E100013124_L01_73_2.fq.gz	BGI	38403172	0	150	43	pass	pass	91.0	pass	pass
E100010953_L01_93_2.fq.gz	BGI	37464715	0	150	46	pass	pass	71.0	pass	pass
E100009678_L01_56_2.fq.gz	BGI	59305610	0	150	44	pass	pass	73.0	pass	pass
E100013458_L01_26_2.fq.gz	BGI	46461457	0	150	47	pass	pass	86.0	pass	pass
E100013135_L01_15_2.fq.gz	BGI	74361479	0	150	46	pass	pass	79.0	pass	pass
E100013458_L01_60_2.fq.gz	BGI	69267652	0	150	49	pass	pass	84.0	pass	pass
E100010953_L01_78_2.fq.gz	BGI	42043704	0	150	46	pass	pass	79.0	pass	pass
E100010953_L01_2_2.fq.gz	BGI	23879052	0	150	46	pass	pass	93.0	pass	pass
E100010235_L01_82_2.fq.gz	BGI	53538874	0	150	45	pass	pass	91.0	pass	pass
E100013135_L01_97_2.fq.gz	BGI	105994871	0	150	48	pass	pass	76.0	pass	pass
E100013189_L01_84_2.fq.gz	BGI	54954156	0	150	46	pass	pass	82.0	pass	pass
E100013458_L01_70_2.fq.gz	BGI	43936623	0	150	45	pass	pass	82.0	pass	pass
E100013117_L01_78_2.fq.gz	BGI	62207954	0	150	44	pass	warn	63.0	pass	pass
E100009727_L01_70_2.fq.gz	BGI	34758139	0	150	43	pass	pass	75.0	pass	pass
E100013123_L01_41_2.fq.gz	BGI	37346454	0	150	44	pass	pass	86.0	pass	pass
E100013465_L01_63_2.fq.gz	BGI	96588241	0	150	46	pass	pass	71.0	pass	pass
E100015864_L01_121_2.fq.gz	BGI	68699755	0	150	45	pass	warn	54.0	pass	pass
E100013117_L01_80_2.fq.gz	BGI	46284076	0	150	47	pass	pass	82.0	pass	pass
E100016707_L01_53_2.fq.gz	BGI	49511873	0	150	44	pass	pass	74.0	pass	pass
E100013189_L01_58_2.fq.gz	BGI	60679492	0	150	45	pass	pass	82.0	pass	pass
E100013124_L01_95_2.fq.gz	BGI	55487166	0	150	42	pass	warn	51.0	pass	pass
E100013108_L01_116_2.fq.gz	BGI	40901808	0	150	44	pass	pass	86.0	pass	pass
E100013118_L01_15_2.fq.gz	BGI	42508782	0	150	46	pass	pass	92.0	pass	pass
E100013100_L01_32_2.fq.gz	BGI	81185404	0	150	45	pass	pass	78.0	pass	pass
E100013458_L01_82_2.fq.gz	BGI	68106531	0	150	46	pass	pass	83.0	pass	pass
E100016707_L01_3_2.fq.gz	BGI	59851399	0	150	43	pass	pass	78.0	pass	pass
E100009678_L01_53_2.fq.gz	BGI	51614779	0	150	46	pass	pass	75.0	pass	pass
E100013124_L01_51_2.fq.gz	BGI	27644874	0	150	46	pass	pass	87.0	pass	pass
E100013124_L01_37_2.fq.gz	BGI	41972178	0	150	40	pass	pass	80.0	pass	pass
E100012874_L01_69_2.fq.gz	BGI	43393159	0	150	47	pass	pass	87.0	pass	pass
E100010235_L01_81_2.fq.gz	BGI	50851887	0	150	46	pass	pass	86.0	pass	pass
E100016770_L01_76_2.fq.gz	BGI	44970042	0	150	46	pass	pass	82.0	pass	pass
E100013100_L01_96_2.fq.gz	BGI	97143114	0	150	47	pass	pass	74.0	pass	pass
E100009727_L01_94_2.fq.gz	BGI	23208599	0	150	43	pass	pass	81.0	pass	pass
E100013421_L01_4_2.fq.gz	BGI	66815908	0	150	45	pass	warn	69.0	pass	pass
E100016770_L01_81_2.fq.gz	BGI	38709529	0	150	47	pass	pass	83.0	pass	pass
E100009887_L01_33_2.fq.gz	BGI	51135076	0	150	47	pass	pass	88.0	pass	pass
E100013108_L01_78_2.fq.gz	BGI	44146185	0	150	44	pass	pass	87.0	pass	pass
E100012874_L01_79_2.fq.gz	BGI	61664368	0	150	46	pass	pass	81.0	pass	pass
E100013465_L01_122_2.fq.gz	BGI	110759531	0	150	46	pass	warn	69.0	pass	pass
E100013106_L01_3_2.fq.gz	BGI	45320480	0	150	43	pass	pass	80.0	pass	pass
E100009887_L01_47_2.fq.gz	BGI	40985766	0	150	45	pass	pass	81.0	pass	pass
E100013118_L01_16_2.fq.gz	BGI	44307703	0	150	44	pass	pass	94.0	pass	pass
E100016770_L01_1_2.fq.gz	BGI	52877663	0	150	46	pass	warn	66.0	pass	pass
E100009772A_L01_64_2.fq.gz	BGI	49901006	0	150	45	pass	pass	75.0	pass	pass
E100012874_L01_95_2.fq.gz	BGI	41744790	0	150	45	pass	pass	73.0	pass	pass
E100010924_L01_127_2.fq.gz	BGI	52424314	0	150	45	pass	pass	79.0	pass	pass
E100013465_L01_95_2.fq.gz	BGI	104876858	0	150	46	pass	fail	43.0	pass	pass
E100010924_L01_16_2.fq.gz	BGI	57836099	0	150	45	pass	pass	74.0	pass	pass
E100013421_L01_25_2.fq.gz	BGI	40899271	0	150	42	pass	pass	87.0	pass	pass
E100013124_L01_90_2.fq.gz	BGI	35855990	0	150	43	pass	warn	67.0	pass	pass
E100010924_L01_3_2.fq.gz	BGI	74488362	0	150	46	pass	pass	80.0	pass	pass
E100009678_L01_89_2.fq.gz	BGI	93030235	0	150	45	pass	fail	33.0	pass	pass
E100013124_L01_48_2.fq.gz	BGI	45063635	0	150	42	pass	pass	84.0	pass	pass
E100013465_L01_128_2.fq.gz	BGI	24507998	0	150	43	pass	pass	87.0	pass	pass
E100013104_L01_89_2.fq.gz	BGI	77146675	0	150	40	pass	pass	79.0	pass	pass
E100009887_L01_66_2.fq.gz	BGI	59893426	0	150	44	pass	warn	64.0	pass	pass
E100015864_L01_13_2.fq.gz	BGI	59585542	0	150	45	pass	warn	66.0	pass	pass
E100013135_L01_123_2.fq.gz	BGI	43897110	0	150	46	pass	pass	85.0	pass	pass
E100013118_L01_96_2.fq.gz	BGI	46460161	0	150	44	pass	pass	84.0	pass	pass
E100013118_L01_75_2.fq.gz	BGI	47356909	0	150	48	pass	pass	93.0	pass	pass
E100013106_L01_125_2.fq.gz	BGI	65046155	0	150	45	pass	pass	79.0	pass	pass
E100009727_L01_84_2.fq.gz	BGI	51010108	0	150	43	pass	pass	86.0	pass	pass
E100013124_L01_64_2.fq.gz	BGI	35026029	0	150	44	pass	pass	81.0	pass	pass
E100010924_L01_87_2.fq.gz	BGI	44253322	0	150	46	pass	pass	81.0	pass	pass
E100009727_L01_126_2.fq.gz	BGI	33280180	0	150	43	pass	pass	91.0	pass	pass
E100013189_L01_95_2.fq.gz	BGI	69074032	0	150	42	pass	warn	54.0	pass	pass
E100009887_L01_98_2.fq.gz	BGI	45843025	0	150	48	pass	pass	84.0	pass	pass
E100013458_L01_103_2.fq.gz	BGI	85945333	0	150	45	pass	warn	62.0	pass	pass
E100013104_L01_36_2.fq.gz	BGI	107280366	0	150	45	pass	warn	52.0	pass	pass
E100013124_L01_62_2.fq.gz	BGI	32801338	0	150	43	pass	pass	85.0	pass	pass
E100013458_L01_92_2.fq.gz	BGI	46267191	0	150	48	pass	pass	81.0	pass	pass
E100016768_L01_124_2.fq.gz	BGI	45222961	0	150	41	pass	pass	89.0	pass	pass
E100013106_L01_36_2.fq.gz	BGI	46674800	0	150	43	pass	pass	78.0	pass	pass
E100013118_L01_67_2.fq.gz	BGI	45797720	0	150	46	pass	pass	89.0	pass	pass
E100010924_L01_85_2.fq.gz	BGI	65289786	0	150	47	pass	pass	80.0	pass	pass
E100013117_L01_99_2.fq.gz	BGI	62995723	0	150	45	pass	pass	80.0	pass	pass
E100013106_L01_35_2.fq.gz	BGI	35957493	0	150	44	pass	pass	88.0	pass	pass
E100016707_L01_44_2.fq.gz	BGI	73486062	0	150	49	pass	pass	90.0	pass	pass
E100016768_L01_39_2.fq.gz	BGI	57399005	0	150	43	pass	warn	68.0	pass	pass
E100009887_L01_36_2.fq.gz	BGI	92268667	0	150	45	pass	warn	56.0	pass	pass
E100016768_L01_2_2.fq.gz	BGI	41081047	0	150	44	pass	pass	91.0	pass	pass
E100013104_L01_77_2.fq.gz	BGI	37290789	0	150	45	pass	pass	89.0	pass	pass
E100012874_L01_72_2.fq.gz	BGI	47517101	0	150	49	pass	warn	52.0	pass	pass
E100016707_L01_99_2.fq.gz	BGI	58603404	0	150	45	pass	pass	89.0	pass	pass
E100013135_L01_87_2.fq.gz	BGI	49012892	0	150	48	pass	pass	79.0	pass	pass
E100009772A_L01_78_2.fq.gz	BGI	41723464	0	150	45	pass	warn	59.0	pass	pass
E100016707_L01_1_2.fq.gz	BGI	59187040	0	150	47	pass	pass	87.0	pass	pass
E100016768_L01_33_2.fq.gz	BGI	37029789	0	150	45	pass	pass	72.0	pass	pass
E100013108_L01_2_2.fq.gz	BGI	46623516	0	150	44	pass	warn	62.0	pass	pass
E100009887_L01_87_2.fq.gz	BGI	51437495	0	150	47	pass	pass	87.0	pass	pass
E100013108_L01_37_2.fq.gz	BGI	35891635	0	150	45	pass	pass	82.0	pass	pass
E100010235_L01_97_2.fq.gz	BGI	45499018	0	150	45	pass	pass	84.0	pass	pass
E100010953_L01_122_2.fq.gz	BGI	44362521	0	150	44	pass	pass	81.0	pass	pass
E100013458_L01_29_2.fq.gz	BGI	34742831	0	150	43	pass	pass	85.0	pass	pass
E100015864_L01_103_2.fq.gz	BGI	57847737	0	150	46	pass	pass	76.0	pass	pass
E100015864_L01_60_2.fq.gz	BGI	54015411	0	150	45	pass	pass	73.0	pass	pass
E100013421_L01_67_2.fq.gz	BGI	72124997	0	150	46	pass	pass	86.0	pass	pass
E100013123_L01_46_2.fq.gz	BGI	45915015	0	150	44	pass	pass	86.0	pass	pass
E100013189_L01_82_2.fq.gz	BGI	50728070	0	150	47	pass	pass	91.0	pass	pass
E100013106_L01_57_2.fq.gz	BGI	81405604	0	150	46	pass	pass	70.0	pass	pass
E100010953_L01_50_2.fq.gz	BGI	35441710	0	150	45	pass	pass	87.0	pass	pass
E100009678_L01_60_2.fq.gz	BGI	49382760	0	150	47	pass	pass	83.0	pass	pass
E100009678_L01_37_2.fq.gz	BGI	54299867	0	150	45	pass	pass	87.0	pass	pass
E100013465_L01_103_2.fq.gz	BGI	101406157	0	150	46	pass	pass	74.0	pass	pass
E100013458_L01_32_2.fq.gz	BGI	56468976	0	150	46	pass	pass	83.0	pass	pass
E100013100_L01_64_2.fq.gz	BGI	74941248	0	150	47	pass	pass	71.0	pass	pass
E100016770_L01_64_2.fq.gz	BGI	50334039	0	150	47	pass	pass	82.0	pass	pass
E100013123_L01_122_2.fq.gz	BGI	14632394	0	150	44	pass	pass	90.0	pass	pass
E100010924_L01_83_2.fq.gz	BGI	72373418	0	150	47	pass	pass	80.0	pass	pass
E100010953_L01_48_2.fq.gz	BGI	39932399	0	150	46	pass	pass	82.0	pass	pass
E100013108_L01_34_2.fq.gz	BGI	40598530	0	150	43	pass	pass	81.0	pass	pass
E100016770_L01_39_2.fq.gz	BGI	42839621	0	150	44	pass	pass	79.0	pass	pass
E100015864_L01_52_2.fq.gz	BGI	42496970	0	150	41	pass	warn	57.0	pass	pass
E100016770_L01_83_2.fq.gz	BGI	50505250	0	150	46	pass	pass	87.0	pass	pass
E100009772A_L01_86_2.fq.gz	BGI	52942296	0	150	46	pass	pass	72.0	pass	pass
E100013189_L01_103_2.fq.gz	BGI	72156047	0	150	45	pass	warn	53.0	pass	pass
E100012874_L01_96_2.fq.gz	BGI	56693978	0	150	45	pass	warn	59.0	pass	pass
E100013421_L01_62_2.fq.gz	BGI	27788711	0	150	47	pass	pass	88.0	pass	pass
E100009727_L01_123_2.fq.gz	BGI	43020322	0	150	43	pass	pass	73.0	pass	pass
E100016768_L01_34_2.fq.gz	BGI	37145260	0	150	46	pass	pass	84.0	pass	pass
E100012874_L01_33_2.fq.gz	BGI	70664733	0	150	47	pass	pass	83.0	pass	pass
E100013128_L01_3_2.fq.gz	BGI	59825875	0	150	47	pass	pass	78.0	pass	pass
E100012874_L01_37_2.fq.gz	BGI	46279695	0	150	47	pass	pass	81.0	pass	pass
E100013104_L01_75_2.fq.gz	BGI	110436309	0	150	45	pass	pass	71.0	pass	pass
E100009678_L01_117_2.fq.gz	BGI	59522920	0	150	47	pass	pass	75.0	pass	pass
E100013108_L01_50_2.fq.gz	BGI	50659914	0	150	44	pass	pass	87.0	pass	pass
E100009678_L01_93_2.fq.gz	BGI	44725092	0	150	46	pass	pass	73.0	pass	pass
E100012874_L01_48_2.fq.gz	BGI	49815991	0	150	45	pass	warn	55.0	pass	pass
E100013108_L01_64_2.fq.gz	BGI	46126497	0	150	45	pass	pass	88.0	pass	pass
E100013135_L01_125_2.fq.gz	BGI	106485857	0	150	47	pass	pass	74.0	pass	pass
E100013128_L01_92_2.fq.gz	BGI	53075183	0	150	44	pass	warn	56.0	pass	pass
E100009678_L01_76_2.fq.gz	BGI	50776486	0	150	49	pass	pass	86.0	pass	pass
E100013465_L01_91_2.fq.gz	BGI	30614988	0	150	46	pass	pass	85.0	pass	pass
E100009678_L01_103_2.fq.gz	BGI	73898486	0	150	45	pass	warn	68.0	pass	pass
E100013189_L01_51_2.fq.gz	BGI	40325591	0	150	45	pass	pass	92.0	pass	pass
E100009678_L01_39_2.fq.gz	BGI	64634862	0	150	45	pass	pass	86.0	pass	pass
E100016707_L01_67_2.fq.gz	BGI	50076199	0	150	45	pass	pass	86.0	pass	pass
E100013104_L01_55_2.fq.gz	BGI	29253564	0	150	47	pass	pass	86.0	pass	pass
E100013189_L01_1_2.fq.gz	BGI	62510894	0	150	45	pass	pass	81.0	pass	pass
E100009727_L01_75_2.fq.gz	BGI	24795365	0	150	43	pass	pass	82.0	pass	pass
E100013189_L01_76_2.fq.gz	BGI	84559888	0	150	47	pass	warn	58.0	pass	pass
E100013106_L01_116_2.fq.gz	BGI	39297726	0	150	45	pass	pass	86.0	pass	pass
E100012874_L01_121_2.fq.gz	BGI	59607801	0	150	46	pass	pass	84.0	pass	pass
E100013117_L01_15_2.fq.gz	BGI	50205997	0	150	44	pass	pass	72.0	pass	pass
E100013421_L01_28_2.fq.gz	BGI	68054263	0	150	48	pass	pass	83.0	pass	pass
E100013123_L01_98_2.fq.gz	BGI	22021168	0	150	43	pass	pass	85.0	pass	pass
E100015864_L01_80_2.fq.gz	BGI	74270641	0	150	46	pass	pass	76.0	pass	pass
E100010235_L01_94_2.fq.gz	BGI	62260015	0	150	45	pass	pass	85.0	pass	pass
E100009887_L01_81_2.fq.gz	BGI	57426311	0	150	45	pass	pass	73.0	pass	pass
E100013465_L01_16_2.fq.gz	BGI	28321544	0	150	44	pass	pass	87.0	pass	pass
E100016768_L01_45_2.fq.gz	BGI	49222814	0	150	44	pass	pass	80.0	pass	pass
E100009772A_L01_82_2.fq.gz	BGI	44858887	0	150	46	pass	pass	70.0	pass	pass
E100010953_L01_123_2.fq.gz	BGI	49854750	0	150	46	pass	pass	84.0	pass	pass
E100013458_L01_80_2.fq.gz	BGI	33354506	0	150	46	pass	pass	89.0	pass	pass
E100009887_L01_39_2.fq.gz	BGI	62692707	0	150	45	pass	pass	83.0	pass	pass
E100016707_L01_97_2.fq.gz	BGI	76471253	0	150	43	pass	pass	80.0	pass	pass
E100016707_L01_63_2.fq.gz	BGI	53285441	0	150	46	pass	pass	91.0	pass	pass
E100013465_L01_41_2.fq.gz	BGI	47715546	0	150	46	pass	pass	76.0	pass	pass
E100013118_L01_86_2.fq.gz	BGI	49824728	0	150	46	pass	pass	94.0	pass	pass
E100010235_L01_89_2.fq.gz	BGI	52130108	0	150	45	pass	pass	81.0	pass	pass
E100016770_L01_45_2.fq.gz	BGI	45498653	0	150	45	pass	pass	80.0	pass	pass
E100013108_L01_32_2.fq.gz	BGI	39868659	0	150	46	pass	pass	88.0	pass	pass
E100013458_L01_38_2.fq.gz	BGI	37044232	0	150	46	pass	pass	92.0	pass	pass
E100012874_L01_99_2.fq.gz	BGI	58519527	0	150	46	pass	pass	78.0	pass	pass
E100010924_L01_84_2.fq.gz	BGI	48447001	0	150	48	pass	pass	85.0	pass	pass
E100015864_L01_104_2.fq.gz	BGI	68820673	0	150	46	pass	pass	83.0	pass	pass
E100009727_L01_128_2.fq.gz	BGI	62066843	0	150	44	pass	pass	82.0	pass	pass
E100013458_L01_76_2.fq.gz	BGI	66088530	0	150	49	pass	pass	82.0	pass	pass
E100013118_L01_30_2.fq.gz	BGI	59570423	0	150	45	pass	pass	87.0	pass	pass
E100013128_L01_1_2.fq.gz	BGI	23614983	0	150	38	pass	warn	55.0	pass	pass
E100013189_L01_32_2.fq.gz	BGI	55143451	0	150	47	pass	pass	85.0	pass	pass
E100013124_L01_47_2.fq.gz	BGI	39268754	0	150	43	pass	pass	88.0	pass	pass
E100009678_L01_63_2.fq.gz	BGI	76815095	0	150	45	pass	warn	65.0	pass	pass
E100016707_L01_2_2.fq.gz	BGI	62016733	0	150	46	pass	pass	90.0	pass	pass
E100013106_L01_79_2.fq.gz	BGI	86606294	0	150	43	pass	pass	82.0	pass	pass
E100009678_L01_69_2.fq.gz	BGI	45242065	0	150	47	pass	pass	90.0	pass	pass
E100009727_L01_93_2.fq.gz	BGI	99619573	0	150	48	pass	pass	76.0	pass	pass
E100010953_L01_88_2.fq.gz	BGI	41153271	0	150	46	pass	pass	86.0	pass	pass
E100013104_L01_102_2.fq.gz	BGI	20579959	0	150	44	pass	pass	87.0	pass	pass
E100013128_L01_91_2.fq.gz	BGI	76317763	0	150	43	pass	pass	75.0	pass	pass
E100013465_L01_99_2.fq.gz	BGI	39886257	0	150	45	pass	pass	81.0	pass	pass
E100009772A_L01_34_2.fq.gz	BGI	48586139	0	150	45	pass	warn	67.0	pass	pass
E100013123_L01_3_2.fq.gz	BGI	29703926	0	150	43	pass	pass	86.0	pass	pass
E100013106_L01_127_2.fq.gz	BGI	52288808	0	150	43	pass	warn	64.0	pass	pass
E100009887_L01_70_2.fq.gz	BGI	67288846	0	150	47	pass	pass	87.0	pass	pass
E100016707_L01_76_2.fq.gz	BGI	76303495	0	150	42	pass	fail	45.0	pass	pass
E100010924_L01_45_2.fq.gz	BGI	58839822	0	150	47	pass	pass	75.0	pass	pass
E100010953_L01_114_2.fq.gz	BGI	26266586	0	150	45	pass	pass	83.0	pass	pass
E100009678_L01_16_2.fq.gz	BGI	49726194	0	150	46	pass	pass	91.0	pass	pass
E100016770_L01_68_2.fq.gz	BGI	54175804	0	150	46	pass	warn	62.0	pass	pass
E100013124_L01_71_2.fq.gz	BGI	43292961	0	150	43	pass	pass	74.0	pass	pass
E100009772A_L01_25_2.fq.gz	BGI	67188559	0	150	45	pass	pass	80.0	pass	pass
E100015864_L01_46_2.fq.gz	BGI	57381983	0	150	45	pass	pass	87.0	pass	pass
E100013123_L01_53_2.fq.gz	BGI	22332758	0	150	43	pass	pass	85.0	pass	pass
E100016770_L01_52_2.fq.gz	BGI	49382252	0	150	46	pass	pass	86.0	pass	pass
E100013135_L01_86_2.fq.gz	BGI	95564756	0	150	46	pass	warn	59.0	pass	pass
E100013128_L01_65_2.fq.gz	BGI	22682964	0	150	44	pass	pass	74.0	pass	pass
E100013118_L01_114_2.fq.gz	BGI	44330619	0	150	46	pass	pass	93.0	pass	pass
E100016707_L01_127_2.fq.gz	BGI	55994827	0	150	46	pass	pass	78.0	pass	pass
E100013123_L01_38_2.fq.gz	BGI	36069857	0	150	46	pass	pass	87.0	pass	pass
E100009772A_L01_83_2.fq.gz	BGI	57192920	0	150	43	pass	pass	71.0	pass	pass
E100010235_L01_41_2.fq.gz	BGI	54604646	0	150	41	pass	pass	94.0	pass	pass
E100016770_L01_95_2.fq.gz	BGI	79989081	0	150	46	pass	pass	81.0	pass	pass
E100013118_L01_124_2.fq.gz	BGI	51842267	0	150	45	pass	pass	92.0	pass	pass
E100013104_L01_104_2.fq.gz	BGI	40647748	0	150	44	pass	pass	88.0	pass	pass
E100015864_L01_48_2.fq.gz	BGI	75490739	0	150	47	pass	pass	76.0	pass	pass
E100013117_L01_72_2.fq.gz	BGI	48432094	0	150	46	pass	pass	75.0	pass	pass
E100015864_L01_114_2.fq.gz	BGI	47720333	0	150	45	pass	warn	67.0	pass	pass
E100009678_L01_71_2.fq.gz	BGI	71574400	0	150	43	pass	pass	76.0	pass	pass
E100013189_L01_16_2.fq.gz	BGI	88276067	0	150	47	pass	pass	83.0	pass	pass
E100013421_L01_58_2.fq.gz	BGI	45707682	0	150	46	pass	pass	85.0	pass	pass
E100016768_L01_78_2.fq.gz	BGI	36343273	0	150	37	pass	warn	62.0	pass	pass
E100009727_L01_103_2.fq.gz	BGI	60135221	0	150	42	pass	pass	76.0	pass	pass
E100013128_L01_2_2.fq.gz	BGI	27682611	0	150	45	pass	pass	93.0	pass	pass
E100013465_L01_114_2.fq.gz	BGI	87004957	0	150	46	pass	pass	70.0	pass	pass
E100009727_L01_87_2.fq.gz	BGI	38241205	0	150	43	pass	pass	85.0	pass	pass
E100016707_L01_98_2.fq.gz	BGI	49846194	0	150	44	pass	pass	70.0	pass	pass
E100009887_L01_82_2.fq.gz	BGI	77690650	0	150	45	pass	pass	70.0	pass	pass
E100016770_L01_30_2.fq.gz	BGI	53813682	0	150	45	pass	fail	47.0	pass	pass
E100016770_L01_122_2.fq.gz	BGI	41173790	0	150	45	pass	warn	61.0	pass	pass
E100016707_L01_100_2.fq.gz	BGI	61583797	0	150	45	pass	pass	86.0	pass	pass
E100013106_L01_48_2.fq.gz	BGI	60452102	0	150	45	pass	pass	84.0	pass	pass
E100009727_L01_67_2.fq.gz	BGI	39162475	0	150	44	pass	pass	90.0	pass	pass
E100013117_L01_38_2.fq.gz	BGI	79988507	0	150	45	pass	pass	83.0	pass	pass
E100013123_L01_65_2.fq.gz	BGI	25650222	0	150	42	pass	pass	87.0	pass	pass
E100013421_L01_49_2.fq.gz	BGI	63229867	0	150	44	pass	warn	67.0	pass	pass
E100009727_L01_61_2.fq.gz	BGI	84233730	0	150	44	pass	warn	59.0	pass	pass
E100009727_L01_43_2.fq.gz	BGI	27983231	0	150	44	pass	pass	91.0	pass	pass
E100013189_L01_83_2.fq.gz	BGI	68620167	0	150	46	pass	pass	77.0	pass	pass
E100013106_L01_43_2.fq.gz	BGI	71977327	0	150	45	pass	pass	73.0	pass	pass
E100013124_L01_45_2.fq.gz	BGI	42201501	0	150	42	pass	warn	69.0	pass	pass
E100013108_L01_123_2.fq.gz	BGI	55879331	0	150	42	pass	pass	73.0	pass	pass
E100012874_L01_47_2.fq.gz	BGI	41368589	0	150	45	pass	warn	65.0	pass	pass
E100016770_L01_53_2.fq.gz	BGI	33635867	0	150	45	pass	pass	77.0	pass	pass
E100013100_L01_47_2.fq.gz	BGI	65060661	0	150	46	pass	pass	74.0	pass	pass
E100013465_L01_90_2.fq.gz	BGI	116444463	0	150	47	pass	pass	75.0	pass	pass
E100012874_L01_128_2.fq.gz	BGI	64413549	0	150	46	pass	warn	65.0	pass	pass
E100009887_L01_84_2.fq.gz	BGI	74275382	0	150	45	pass	pass	75.0	pass	pass
E100013117_L01_86_2.fq.gz	BGI	45318209	0	150	45	pass	pass	80.0	pass	pass
E100016707_L01_95_2.fq.gz	BGI	53651023	0	150	46	pass	pass	77.0	pass	pass
E100015864_L01_74_2.fq.gz	BGI	61393223	0	150	45	pass	pass	79.0	pass	pass
E100009727_L01_26_2.fq.gz	BGI	89980886	0	150	46	pass	pass	82.0	pass	pass
E100009772A_L01_51_2.fq.gz	BGI	57914817	0	150	45	pass	pass	80.0	pass	pass
E100012874_L01_66_2.fq.gz	BGI	49609516	0	150	47	pass	pass	88.0	pass	pass
E100016768_L01_91_2.fq.gz	BGI	40206656	0	150	45	pass	pass	82.0	pass	pass
E100013189_L01_52_2.fq.gz	BGI	67298713	0	150	45	pass	pass	78.0	pass	pass
E100009772A_L01_42_2.fq.gz	BGI	53387359	0	150	45	pass	pass	82.0	pass	pass
E100016770_L01_72_2.fq.gz	BGI	62299012	0	150	47	pass	pass	79.0	pass	pass
E100010235_L01_74_2.fq.gz	BGI	58173649	0	150	46	pass	warn	57.0	pass	pass
E100009772A_L01_85_2.fq.gz	BGI	46666769	0	150	45	pass	pass	81.0	pass	pass
E100013118_L01_29_2.fq.gz	BGI	51247742	0	150	44	pass	pass	90.0	pass	pass
E100016707_L01_57_2.fq.gz	BGI	67081214	0	150	45	pass	pass	80.0	pass	pass
E100015864_L01_30_2.fq.gz	BGI	63311363	0	150	47	pass	pass	82.0	pass	pass
E100013124_L01_2_2.fq.gz	BGI	36993457	0	150	41	pass	pass	89.0	pass	pass
E100010235_L01_84_2.fq.gz	BGI	56177832	0	150	45	pass	pass	79.0	pass	pass
E100013135_L01_95_2.fq.gz	BGI	89194417	0	150	46	pass	warn	59.0	pass	pass
E100013135_L01_90_2.fq.gz	BGI	43385415	0	150	46	pass	pass	82.0	pass	pass
E100013421_L01_121_2.fq.gz	BGI	39274286	0	150	45	pass	pass	78.0	pass	pass
E100015864_L01_3_2.fq.gz	BGI	90999400	0	150	46	pass	warn	59.0	pass	pass
E100010924_L01_52_2.fq.gz	BGI	77342085	0	150	45	pass	warn	66.0	pass	pass
E100013135_L01_48_2.fq.gz	BGI	93098897	0	150	49	pass	pass	77.0	pass	pass
E100013458_L01_47_2.fq.gz	BGI	28213209	0	150	46	pass	pass	82.0	pass	pass
E100013117_L01_79_2.fq.gz	BGI	63989108	0	150	45	pass	pass	73.0	pass	pass
E100013104_L01_46_2.fq.gz	BGI	31806455	0	150	39	pass	pass	96.0	pass	pass
E100013135_L01_78_2.fq.gz	BGI	91180738	0	150	46	pass	pass	81.0	pass	pass
E100013106_L01_46_2.fq.gz	BGI	51422587	0	150	44	pass	pass	72.0	pass	pass
E100013458_L01_91_2.fq.gz	BGI	64431497	0	150	47	pass	pass	79.0	pass	pass
E100010924_L01_116_2.fq.gz	BGI	42895959	0	150	41	pass	pass	74.0	pass	pass
E100013106_L01_75_2.fq.gz	BGI	45256090	0	150	44	pass	warn	63.0	pass	pass
E100012874_L01_67_2.fq.gz	BGI	72967085	0	150	47	pass	pass	84.0	pass	pass
E100016768_L01_38_2.fq.gz	BGI	40443281	0	150	42	pass	warn	65.0	pass	pass
